session_id;user_id;item_id;timeframe;eventdate
1340;;253559;1519603200;2018-02-26
1340;;253570;1519603200;2018-02-26
1340;;253580;1519603200;2018-02-26
1340;;254154;1519603200;2018-02-26
1340;;261174;1519603200;2018-02-26
1340;;261178;1519603200;2018-02-26
1340;;261180;1519603200;2018-02-26
1340;;261210;1519603200;2018-02-26
1340;;261214;1519603200;2018-02-26
1340;;261219;1519603200;2018-02-26
1340;;261242;1519603200;2018-02-26
1340;;261789;1519603200;2018-02-26
1340;;261796;1519603200;2018-02-26
1340;;261798;1519603200;2018-02-26
1340;;23549;1519603200;2018-02-26
1340;;23649;1519603200;2018-02-26
1340;;270676;1519603200;2018-02-26
1340;;283222;1519603200;2018-02-26
1340;;357853;1519603200;2018-02-26
1340;;272262;1520035200;2018-03-3
1341;;72;1519084800;2018-02-20
1341;;7857;1522022400;2018-03-26
1341;;200689;1522022400;2018-03-26
1341;;7433;1520380800;2018-03-7
1341;;306705;1520380800;2018-03-7
1342;;21986;1516579200;2018-01-22
1342;;72;1518912000;2018-02-18
1343;;72;1518739200;2018-02-16
1343;;60686;1519084800;2018-02-20
1343;;337313;1519084800;2018-02-20
1343;;270537;1519171200;2018-02-21
1344;;72;1518652800;2018-02-15
1344;;11203;1518652800;2018-02-15
1345;;72;1518480000;2018-02-13
1345;;198790;1518480000;2018-02-13
1345;;380948;1518480000;2018-02-13
1346;;72;1518307200;2018-02-11
1346;;8445;1520035200;2018-03-3
1347;;72;1518048000;2018-02-8
1347;;34195;1527120000;2018-05-24
1347;;12781;1525651200;2018-05-7
1348;;26421;1515628800;2018-01-11
1348;;72;1517961600;2018-02-7
1348;;19628;1522713600;2018-04-3
1349;;72;1517529600;2018-02-2
1349;;439;1517529600;2018-02-2
1349;;6076;1517529600;2018-02-2
1349;;23288;1524700800;2018-04-26
1350;;72;1516579200;2018-01-22
1350;;194148;1516579200;2018-01-22
1351;;72;1516060800;2018-01-16
1351;;107;1516060800;2018-01-16
1351;;207;1516060800;2018-01-16
1351;;360;1516060800;2018-01-16
1351;;414;1516060800;2018-01-16
1351;;2292;1516060800;2018-01-16
1351;;11350;1516060800;2018-01-16
1351;;32726;1516060800;2018-01-16
1351;;32976;1516060800;2018-01-16
1351;;33177;1516060800;2018-01-16
1351;;34317;1516060800;2018-01-16
1351;;35152;1516060800;2018-01-16
1351;;36649;1516060800;2018-01-16
1351;;55852;1516060800;2018-01-16
1351;;216953;1516060800;2018-01-16
1351;;262418;1516060800;2018-01-16
1351;;278731;1516060800;2018-01-16
1351;;293433;1516060800;2018-01-16
1351;;293495;1516060800;2018-01-16
1351;;4434;1515456000;2018-01-9
1351;;14998;1515456000;2018-01-9
1351;;145709;1515456000;2018-01-9
1351;;261408;1515456000;2018-01-9
1351;;292194;1515456000;2018-01-9
1351;;293514;1515456000;2018-01-9
1351;;294446;1515456000;2018-01-9
1351;;294506;1515456000;2018-01-9
1351;;4606;1523232000;2018-04-9
1351;;73999;1523232000;2018-04-9
1351;;277495;1523232000;2018-04-9
1351;;277512;1523232000;2018-04-9
1352;;72;1515974400;2018-01-15
1352;;30598;1517184000;2018-01-29
1353;;72;1515369600;2018-01-8
1353;;2765;1515369600;2018-01-8
1353;;8203;1515369600;2018-01-8
1353;;37770;1515369600;2018-01-8
1353;;38404;1515369600;2018-01-8
1353;;39451;1515369600;2018-01-8
1353;;47156;1515369600;2018-01-8
1353;;47181;1515369600;2018-01-8
1353;;50503;1515369600;2018-01-8
1353;;51721;1515369600;2018-01-8
1353;;57488;1515369600;2018-01-8
1353;;57757;1515369600;2018-01-8
1353;;61181;1515369600;2018-01-8
1353;;73239;1515369600;2018-01-8
1353;;96736;1515369600;2018-01-8
1353;;97356;1515369600;2018-01-8
1353;;98663;1515369600;2018-01-8
1353;;98664;1515369600;2018-01-8
1353;;98727;1515369600;2018-01-8
1353;;100050;1515369600;2018-01-8
1353;;110815;1515369600;2018-01-8
1353;;132386;1515369600;2018-01-8
1353;;144169;1515369600;2018-01-8
1353;;144919;1515369600;2018-01-8
1353;;148561;1515369600;2018-01-8
1353;;148608;1515369600;2018-01-8
1353;;148640;1515369600;2018-01-8
1353;;148652;1515369600;2018-01-8
1353;;162952;1515369600;2018-01-8
1353;;162965;1515369600;2018-01-8
1353;;164617;1515369600;2018-01-8
1353;;252880;1515369600;2018-01-8
1353;;253196;1515369600;2018-01-8
1353;;253549;1515369600;2018-01-8
1353;;253567;1515369600;2018-01-8
1353;;254326;1515369600;2018-01-8
1353;;259142;1515369600;2018-01-8
1353;;304858;1515369600;2018-01-8
1353;;345622;1515369600;2018-01-8
1354;;60925;1517443200;2018-02-1
1354;;73;1518393600;2018-02-12
1354;;150446;1518998400;2018-02-19
1354;;139431;1519084800;2018-02-20
1354;;95736;1517788800;2018-02-5
1354;;58493;1521676800;2018-03-22
1354;;113090;1521676800;2018-03-22
1354;;19800;1520035200;2018-03-3
1354;;83152;1522454400;2018-03-31
1354;;14538;1520294400;2018-03-6
1354;;64389;1520294400;2018-03-6
1354;;127577;1520294400;2018-03-6
1354;;150303;1522627200;2018-04-2
1355;;312583;1518825600;2018-02-17
1355;;73;1517529600;2018-02-2
1355;;700;1517529600;2018-02-2
1355;;3223;1517529600;2018-02-2
1355;;15268;1517529600;2018-02-2
1355;;38003;1517529600;2018-02-2
1355;;52017;1517529600;2018-02-2
1355;;55370;1517529600;2018-02-2
1355;;80531;1517529600;2018-02-2
1355;;86732;1517529600;2018-02-2
1355;;89973;1517529600;2018-02-2
1355;;89976;1517529600;2018-02-2
1355;;103934;1517529600;2018-02-2
1355;;131062;1517529600;2018-02-2
1355;;131519;1517529600;2018-02-2
1355;;134930;1517529600;2018-02-2
1355;;134939;1517529600;2018-02-2
1355;;14337;1517529600;2018-02-2
1355;;187712;1517529600;2018-02-2
1355;;187715;1517529600;2018-02-2
1355;;187736;1517529600;2018-02-2
1355;;233984;1517529600;2018-02-2
1355;;242278;1517529600;2018-02-2
1355;;264043;1517529600;2018-02-2
1355;;266386;1517529600;2018-02-2
1355;;27118;1517529600;2018-02-2
1355;;3996;1522540800;2018-04-1
1355;;83537;1522540800;2018-04-1
1355;;5548;1522540800;2018-04-1
1355;;89866;1522540800;2018-04-1
1355;;89895;1522540800;2018-04-1
1355;;89928;1522540800;2018-04-1
1355;;89961;1522540800;2018-04-1
1355;;89965;1522540800;2018-04-1
1355;;90029;1522540800;2018-04-1
1355;;7527;1522540800;2018-04-1
1355;;134891;1522540800;2018-04-1
1355;;136758;1522540800;2018-04-1
1355;;136760;1522540800;2018-04-1
1355;;10299;1522540800;2018-04-1
1355;;136836;1522540800;2018-04-1
1355;;144676;1522540800;2018-04-1
1355;;187571;1522540800;2018-04-1
1355;;187610;1522540800;2018-04-1
1355;;187631;1522540800;2018-04-1
1355;;187636;1522540800;2018-04-1
1355;;187637;1522540800;2018-04-1
1355;;187666;1522540800;2018-04-1
1355;;187667;1522540800;2018-04-1
1355;;187728;1522540800;2018-04-1
1355;;196918;1522540800;2018-04-1
1355;;263024;1522540800;2018-04-1
1355;;341452;1522540800;2018-04-1
1355;;344377;1522540800;2018-04-1
1355;;397392;1530403200;2018-07-1
1356;;73;1516320000;2018-01-19
1356;;366;1516320000;2018-01-19
1356;;3371;1516320000;2018-01-19
1356;;8677;1516320000;2018-01-19
1356;;60671;1516320000;2018-01-19
1356;;109616;1516320000;2018-01-19
1356;;109689;1516320000;2018-01-19
1356;;138563;1516320000;2018-01-19
1356;;253859;1516320000;2018-01-19
1357;;73;1515715200;2018-01-12
1357;;5766;1515715200;2018-01-12
1358;;74;1516579200;2018-01-22
1358;;15956;1518307200;2018-02-11
1358;;12217;1525305600;2018-05-3
1359;;74;1515628800;2018-01-11
1359;;5829;1515628800;2018-01-11
1359;;151256;1520985600;2018-03-14
1360;;74;1515628800;2018-01-11
1360;;4048;1520035200;2018-03-3
1361;;74;1514937600;2018-01-3
1361;;370822;1514937600;2018-01-3
1362;;75;1521676800;2018-03-22
1362;;14851;1521676800;2018-03-22
1363;;6109;1515542400;2018-01-10
1363;;3198;1515801600;2018-01-13
1363;;5298;1516060800;2018-01-16
1363;;94371;1516060800;2018-01-16
1363;;94318;1516147200;2018-01-17
1363;;4916;1516233600;2018-01-18
1363;;94388;1516233600;2018-01-18
1363;;94323;1516320000;2018-01-19
1363;;94354;1516492800;2018-01-21
1363;;94423;1516492800;2018-01-21
1363;;54090;1516924800;2018-01-26
1363;;94369;1516924800;2018-01-26
1363;;77002;1517270400;2018-01-30
1363;;1613;1515196800;2018-01-6
1363;;4540;1515456000;2018-01-9
1363;;4780;1515456000;2018-01-9
1363;;364697;1517616000;2018-02-3
1363;;19763;1517875200;2018-02-6
1363;;77045;1518048000;2018-02-8
1363;;608;1520812800;2018-03-12
1363;;16788;1520899200;2018-03-13
1363;;76174;1520899200;2018-03-13
1363;;113047;1520899200;2018-03-13
1363;;200473;1520899200;2018-03-13
1363;;15619;1520899200;2018-03-13
1363;;300982;1520899200;2018-03-13
1363;;321572;1520899200;2018-03-13
1363;;11700;1521158400;2018-03-16
1363;;75;1521590400;2018-03-21
1363;;7697;1522195200;2018-03-28
1363;;7276;1522281600;2018-03-29
1363;;4857;1520467200;2018-03-8
1363;;363612;1520467200;2018-03-8
1363;;75710;1520553600;2018-03-9
1363;;93820;1523318400;2018-04-10
1363;;193900;1523491200;2018-04-12
1363;;14995;1523664000;2018-04-14
1363;;59170;1523664000;2018-04-14
1363;;151446;1523750400;2018-04-15
1363;;14491;1524096000;2018-04-19
1363;;10664;1524355200;2018-04-22
1363;;280120;1524441600;2018-04-23
1363;;276275;1524700800;2018-04-26
1363;;276303;1524700800;2018-04-26
1363;;4731;1525046400;2018-04-30
1363;;280205;1522800000;2018-04-4
1363;;14990;1522972800;2018-04-6
1363;;6593;1523059200;2018-04-7
1363;;201576;1525996800;2018-05-11
1363;;329741;1525996800;2018-05-11
1363;;276402;1525219200;2018-05-2
1363;;200485;1525392000;2018-05-4
1363;;251613;1525737600;2018-05-8
1363;;216084;1525824000;2018-05-9
1363;;372579;1529712000;2018-06-23
1364;;75;1521504000;2018-03-20
1364;;3272;1521504000;2018-03-20
1364;;4810;1521504000;2018-03-20
1364;;4830;1521504000;2018-03-20
1364;;7484;1521504000;2018-03-20
1364;;13026;1521504000;2018-03-20
1364;;15983;1521504000;2018-03-20
1364;;16173;1521504000;2018-03-20
1364;;16521;1521504000;2018-03-20
1364;;420;1521504000;2018-03-20
1364;;41630;1521504000;2018-03-20
1364;;68754;1521504000;2018-03-20
1364;;4377;1521504000;2018-03-20
1364;;4391;1521504000;2018-03-20
1364;;88315;1521504000;2018-03-20
1364;;129711;1521504000;2018-03-20
1365;;75;1521417600;2018-03-19
1365;;29398;1521936000;2018-03-25
1365;;6013;1521936000;2018-03-25
1365;;17651;1522886400;2018-04-5
1366;;75;1520467200;2018-03-8
1366;;4391;1520467200;2018-03-8
1366;;37825;1520467200;2018-03-8
1366;;4377;1520467200;2018-03-8
1367;;19380;1515628800;2018-01-11
1367;;31452;1515628800;2018-01-11
1367;;17421;1515888000;2018-01-14
1367;;19629;1515974400;2018-01-15
1367;;32363;1516492800;2018-01-21
1367;;2844;1516665600;2018-01-23
1367;;26854;1516924800;2018-01-26
1367;;21377;1517184000;2018-01-29
1367;;29319;1517270400;2018-01-30
1367;;26400;1518393600;2018-02-12
1367;;17370;1518480000;2018-02-13
1367;;6115;1518912000;2018-02-18
1367;;35028;1517529600;2018-02-2
1367;;28880;1519084800;2018-02-20
1367;;31410;1519689600;2018-02-27
1367;;26876;1517616000;2018-02-3
1367;;18122;1517961600;2018-02-7
1367;;19684;1517961600;2018-02-7
1367;;22196;1518134400;2018-02-9
1367;;86896;1521072000;2018-03-15
1367;;132257;1521244800;2018-03-17
1367;;23063;1521331200;2018-03-18
1367;;26873;1521417600;2018-03-19
1367;;303913;1521504000;2018-03-20
1367;;26826;1521590400;2018-03-21
1367;;21558;1521676800;2018-03-22
1367;;20777;1521763200;2018-03-23
1367;;29628;1522022400;2018-03-26
1367;;15015;1522195200;2018-03-28
1367;;38984;1522281600;2018-03-29
1367;;75;1520467200;2018-03-8
1367;;18490;1523404800;2018-04-11
1367;;31400;1523404800;2018-04-11
1367;;29942;1523491200;2018-04-12
1367;;399879;1522627200;2018-04-2
1367;;28216;1522886400;2018-04-5
1367;;19493;1523059200;2018-04-7
1367;;34903;1526256000;2018-05-14
1367;;33750;1526428800;2018-05-16
1368;;116067;1515801600;2018-01-13
1368;;1849;1514851200;2018-01-2
1368;;21166;1515110400;2018-01-5
1368;;93660;1515110400;2018-01-5
1368;;28779;1519430400;2018-02-24
1368;;20831;1517875200;2018-02-6
1368;;75;1519862400;2018-03-1
1368;;35065;1521331200;2018-03-18
1368;;72163;1522281600;2018-03-29
1369;;212028;1516924800;2018-01-26
1369;;75;1519257600;2018-02-22
1370;;75;1519084800;2018-02-20
1370;;36601;1533600000;2018-08-7
1371;;216234;1515628800;2018-01-11
1371;;14494;1516838400;2018-01-25
1371;;75;1518912000;2018-02-18
1371;;4377;1518912000;2018-02-18
1371;;4391;1518912000;2018-02-18
1371;;19530;1518912000;2018-02-18
1371;;64456;1518912000;2018-02-18
1371;;239626;1519344000;2018-02-23
1371;;16892;1520294400;2018-03-6
1371;;7288;1520467200;2018-03-8
1372;;75;1518480000;2018-02-13
1372;;1972;1518480000;2018-02-13
1372;;1985;1518480000;2018-02-13
1372;;4377;1518480000;2018-02-13
1372;;4391;1518480000;2018-02-13
1372;;5221;1518480000;2018-02-13
1372;;6272;1518480000;2018-02-13
1372;;31668;1518480000;2018-02-13
1372;;36200;1518480000;2018-02-13
1372;;88836;1518480000;2018-02-13
1372;;198430;1518480000;2018-02-13
1372;;343422;1518480000;2018-02-13
1373;;75;1518307200;2018-02-11
1373;;243327;1518307200;2018-02-11
1374;;75;1517875200;2018-02-6
1374;;4377;1517875200;2018-02-6
1374;;4385;1517875200;2018-02-6
1374;;4391;1517875200;2018-02-6
1374;;17747;1517875200;2018-02-6
1374;;37825;1517875200;2018-02-6
1374;;210376;1517875200;2018-02-6
1375;;75;1516838400;2018-01-25
1375;;4377;1516838400;2018-01-25
1376;;75;1516579200;2018-01-22
1376;;4377;1519084800;2018-02-20
1376;;7695;1521763200;2018-03-23
1376;;4391;1523491200;2018-04-12
1377;;75;1516060800;2018-01-16
1377;;4377;1516406400;2018-01-20
1377;;5655;1518480000;2018-02-13
1377;;87960;1518566400;2018-02-14
1377;;93232;1518912000;2018-02-18
1377;;93207;1518998400;2018-02-19
1377;;7965;1522108800;2018-03-27
1377;;25781;1520467200;2018-03-8
1377;;193055;1522540800;2018-04-1
1377;;90257;1524355200;2018-04-22
1377;;207619;1525824000;2018-05-9
1378;;75;1515801600;2018-01-13
1378;;4391;1521331200;2018-03-18
1379;;22465;1515801600;2018-01-13
1379;;75;1515024000;2018-01-4
1379;;4497;1518307200;2018-02-11
1379;;1288;1519862400;2018-03-1
1379;;17227;1520208000;2018-03-5
1379;;10801;1522540800;2018-04-1
1379;;23784;1526083200;2018-05-12
1380;;75;1515024000;2018-01-4
1380;;12969;1518566400;2018-02-14
1380;;89;1519689600;2018-02-27
1380;;113;1520121600;2018-03-4
1380;;27679;1524873600;2018-04-28
1380;;3737;1523145600;2018-04-8
1381;;76;1515628800;2018-01-11
1381;;2639;1515628800;2018-01-11
1381;;5682;1515628800;2018-01-11
1381;;5783;1515628800;2018-01-11
1381;;6507;1515628800;2018-01-11
1381;;23714;1515628800;2018-01-11
1381;;34919;1515628800;2018-01-11
1381;;40645;1515628800;2018-01-11
1381;;42307;1515628800;2018-01-11
1381;;84948;1515628800;2018-01-11
1381;;99351;1515628800;2018-01-11
1381;;124353;1515628800;2018-01-11
1381;;201266;1515628800;2018-01-11
1381;;105404;1518480000;2018-02-13
1381;;9183;1519084800;2018-02-20
1381;;10567;1519084800;2018-02-20
1381;;61366;1519084800;2018-02-20
1381;;84881;1519084800;2018-02-20
1382;;76;1514851200;2018-01-2
1382;;34919;1514851200;2018-01-2
1383;;77;1517702400;2018-02-4
1383;;3025;1517702400;2018-02-4
1383;;8086;1517702400;2018-02-4
1383;;91087;1517702400;2018-02-4
1383;;6448;1517788800;2018-02-5
1384;;77;1516838400;2018-01-25
1384;;47516;1516838400;2018-01-25
1384;;50843;1516838400;2018-01-25
1384;;58494;1516838400;2018-01-25
1384;;87580;1516838400;2018-01-25
1384;;304742;1516838400;2018-01-25
1385;;292532;1514764800;2018-01-1
1385;;77;1516233600;2018-01-18
1385;;10684;1516233600;2018-01-18
1385;;45003;1516233600;2018-01-18
1385;;68603;1516233600;2018-01-18
1385;;69009;1516233600;2018-01-18
1385;;72214;1516233600;2018-01-18
1385;;78273;1516233600;2018-01-18
1385;;110183;1516233600;2018-01-18
1385;;392666;1516233600;2018-01-18
1385;;6508;1516406400;2018-01-20
1385;;9246;1516406400;2018-01-20
1385;;123045;1516406400;2018-01-20
1385;;3234;1516924800;2018-01-26
1385;;5043;1516924800;2018-01-26
1385;;52184;1517961600;2018-02-7
1385;;79587;1517961600;2018-02-7
1386;;78;1519776000;2018-02-28
1386;;35025;1529798400;2018-06-24
1387;;16213;1518825600;2018-02-17
1387;;78;1519430400;2018-02-24
1387;;34317;1527897600;2018-06-2
1388;;78;1517788800;2018-02-5
1388;;2735;1521676800;2018-03-22
1389;;78;1515888000;2018-01-14
1389;;5739;1515888000;2018-01-14
1389;;7249;1515888000;2018-01-14
1389;;7638;1515888000;2018-01-14
1389;;46390;1515888000;2018-01-14
1389;;71726;1515888000;2018-01-14
1389;;88891;1515888000;2018-01-14
1389;;251924;1515888000;2018-01-14
1390;;78;1515024000;2018-01-4
1390;;106809;1515024000;2018-01-4
1391;;79;1518393600;2018-02-12
1391;;6103;1519084800;2018-02-20
1391;;11927;1519344000;2018-02-23
1391;;9836;1519516800;2018-02-25
1391;;215442;1519689600;2018-02-27
1391;;20813;1517702400;2018-02-4
1392;;5612;1516492800;2018-01-21
1392;;4565;1518393600;2018-02-12
1392;;82;1519084800;2018-02-20
1392;;2086;1519084800;2018-02-20
1392;;2512;1519084800;2018-02-20
1393;;119034;1515283200;2018-01-7
1393;;144466;1515283200;2018-01-7
1393;;289949;1515283200;2018-01-7
1393;;82;1518998400;2018-02-19
1394;;1953;1517011200;2018-01-27
1394;;82;1518220800;2018-02-10
1395;;82;1516492800;2018-01-21
1395;;3612;1516492800;2018-01-21
1395;;35639;1516492800;2018-01-21
1396;;278617;1515801600;2018-01-13
1396;;278623;1515196800;2018-01-6
1396;;286598;1517529600;2018-02-2
1396;;250651;1518134400;2018-02-9
1396;;149196;1520640000;2018-03-10
1396;;4992;1519948800;2018-03-2
1396;;83;1522368000;2018-03-30
1396;;180136;1522368000;2018-03-30
1396;;1907;1525046400;2018-04-30
1396;;278620;1525046400;2018-04-30
1397;;83;1522368000;2018-03-30
1397;;5395;1522368000;2018-03-30
1397;;13860;1522368000;2018-03-30
1397;;17308;1522368000;2018-03-30
1397;;3014;1522368000;2018-03-30
1397;;110720;1522368000;2018-03-30
1397;;32850;1522368000;2018-03-30
1398;;661;1520985600;2018-03-14
1398;;8927;1521417600;2018-03-19
1398;;21676;1522108800;2018-03-27
1398;;28566;1522108800;2018-03-27
1398;;83;1522195200;2018-03-28
1399;;19497;1516752000;2018-01-24
1399;;5332;1517011200;2018-01-27
1399;;17223;1517443200;2018-02-1
1399;;19570;1518998400;2018-02-19
1399;;19342;1519689600;2018-02-27
1399;;5043;1517875200;2018-02-6
1399;;19628;1521158400;2018-03-16
1399;;83;1520294400;2018-03-6
1400;;83;1519257600;2018-02-22
1400;;37155;1532736000;2018-07-28
1401;;83;1518912000;2018-02-18
1401;;16977;1518912000;2018-02-18
1401;;21500;1518912000;2018-02-18
1401;;24816;1518912000;2018-02-18
1401;;26506;1518912000;2018-02-18
1401;;34483;1518912000;2018-02-18
1401;;43610;1518912000;2018-02-18
1401;;48150;1518912000;2018-02-18
1401;;67384;1518912000;2018-02-18
1401;;120413;1518912000;2018-02-18
1401;;9587;1518912000;2018-02-18
1401;;206388;1518912000;2018-02-18
1401;;283026;1518912000;2018-02-18
1402;;83;1518393600;2018-02-12
1402;;2094;1518393600;2018-02-12
1402;;7483;1518393600;2018-02-12
1402;;13811;1518393600;2018-02-12
1402;;31267;1518393600;2018-02-12
1402;;84438;1518393600;2018-02-12
1403;;83;1518134400;2018-02-9
1403;;124110;1521244800;2018-03-17
1404;;5855;1515974400;2018-01-15
1404;;119742;1515974400;2018-01-15
1404;;192386;1515974400;2018-01-15
1404;;83;1517184000;2018-01-29
1404;;1907;1517184000;2018-01-29
1404;;6218;1517184000;2018-01-29
1405;;83;1517184000;2018-01-29
1405;;7520;1517184000;2018-01-29
1406;;83;1516147200;2018-01-17
1406;;3799;1517529600;2018-02-2
1406;;5901;1517529600;2018-02-2
1406;;6100;1517529600;2018-02-2
1406;;7870;1517529600;2018-02-2
1406;;7985;1517529600;2018-02-2
1406;;10212;1517529600;2018-02-2
1406;;11562;1517529600;2018-02-2
1406;;11949;1517529600;2018-02-2
1406;;12419;1517529600;2018-02-2
1406;;16631;1517529600;2018-02-2
1406;;17585;1517529600;2018-02-2
1406;;17598;1517529600;2018-02-2
1406;;17654;1517529600;2018-02-2
1406;;17802;1517529600;2018-02-2
1406;;18267;1517529600;2018-02-2
1406;;18288;1517529600;2018-02-2
1406;;18314;1517529600;2018-02-2
1406;;20274;1517529600;2018-02-2
1406;;27265;1517529600;2018-02-2
1406;;32319;1517529600;2018-02-2
1406;;32773;1517529600;2018-02-2
1406;;43611;1517529600;2018-02-2
1406;;65602;1517529600;2018-02-2
1406;;68348;1517529600;2018-02-2
1406;;5614;1517529600;2018-02-2
1406;;92535;1517529600;2018-02-2
1406;;107487;1517529600;2018-02-2
1406;;107707;1517529600;2018-02-2
1406;;122603;1517529600;2018-02-2
1406;;125851;1517529600;2018-02-2
1406;;131259;1517529600;2018-02-2
1406;;164023;1517529600;2018-02-2
1406;;169849;1517529600;2018-02-2
1406;;171229;1517529600;2018-02-2
1406;;11675;1517529600;2018-02-2
1406;;173175;1517529600;2018-02-2
1406;;173489;1517529600;2018-02-2
1406;;174543;1517529600;2018-02-2
1406;;174716;1517529600;2018-02-2
1406;;183122;1517529600;2018-02-2
1406;;199530;1517529600;2018-02-2
1406;;209074;1517529600;2018-02-2
1406;;210710;1517529600;2018-02-2
1406;;213210;1517529600;2018-02-2
1406;;214461;1517529600;2018-02-2
1406;;216850;1517529600;2018-02-2
1406;;217769;1517529600;2018-02-2
1406;;222102;1517529600;2018-02-2
1406;;18308;1517529600;2018-02-2
1406;;222810;1517529600;2018-02-2
1406;;226117;1517529600;2018-02-2
1406;;261703;1517529600;2018-02-2
1406;;307689;1517529600;2018-02-2
1406;;308135;1517529600;2018-02-2
1406;;310375;1517529600;2018-02-2
1406;;310391;1517529600;2018-02-2
1406;;329826;1517529600;2018-02-2
1406;;335353;1517529600;2018-02-2
1406;;364412;1517529600;2018-02-2
1406;;385456;1517529600;2018-02-2
1406;;387295;1517529600;2018-02-2
1407;;83;1515542400;2018-01-10
1407;;15049;1515542400;2018-01-10
1408;;83;1515369600;2018-01-8
1408;;1981;1515369600;2018-01-8
1409;;7058;1519171200;2018-02-21
1409;;84;1523232000;2018-04-9
1410;;2916;1521158400;2018-03-16
1410;;19579;1521417600;2018-03-19
1410;;17284;1521676800;2018-03-22
1410;;84;1522368000;2018-03-30
1410;;17237;1520294400;2018-03-6
1410;;14972;1523836800;2018-04-16
1410;;31550;1523836800;2018-04-16
1411;;7784;1518825600;2018-02-17
1411;;4540;1517702400;2018-02-4
1411;;84;1522022400;2018-03-26
1411;;2683;1520467200;2018-03-8
1411;;13972;1523664000;2018-04-14
1411;;32;1524355200;2018-04-22
1411;;224;1524355200;2018-04-22
1411;;34;1522800000;2018-04-4
1411;;4310;1522800000;2018-04-4
1411;;6218;1525132800;2018-05-1
1412;;84;1521763200;2018-03-23
1412;;32;1521763200;2018-03-23
1412;;224;1521763200;2018-03-23
1412;;3457;1521763200;2018-03-23
1412;;3858;1521763200;2018-03-23
1412;;4019;1521763200;2018-03-23
1412;;4179;1521763200;2018-03-23
1412;;4300;1521763200;2018-03-23
1412;;4301;1521763200;2018-03-23
1412;;4305;1521763200;2018-03-23
1413;;84;1521158400;2018-03-16
1413;;17346;1525478400;2018-05-5
1414;;6218;1515628800;2018-01-11
1414;;227419;1518307200;2018-02-11
1414;;84;1521072000;2018-03-15
1414;;5354;1521072000;2018-03-15
1415;;84;1520208000;2018-03-5
1415;;1376;1520208000;2018-03-5
1415;;3914;1520208000;2018-03-5
1415;;16890;1520208000;2018-03-5
1415;;135886;1520208000;2018-03-5
1415;;185624;1520208000;2018-03-5
1415;;33420;1520208000;2018-03-5
1415;;221694;1524614400;2018-04-25
1416;;8081;1516406400;2018-01-20
1416;;84;1519084800;2018-02-20
1417;;12671;1518220800;2018-02-10
1417;;84;1518739200;2018-02-16
1417;;36079;1519344000;2018-02-23
1417;;31638;1519516800;2018-02-25
1417;;34505;1521158400;2018-03-16
1417;;19642;1520121600;2018-03-4
1417;;19554;1520294400;2018-03-6
1417;;33152;1526169600;2018-05-13
1418;;494;1515196800;2018-01-6
1418;;84;1518307200;2018-02-11
1419;;84;1517443200;2018-02-1
1419;;6923;1517443200;2018-02-1
1419;;26670;1517443200;2018-02-1
1419;;6811;1517443200;2018-02-1
1419;;184390;1517443200;2018-02-1
1419;;266420;1517443200;2018-02-1
1419;;3197;1520035200;2018-03-3
1419;;43723;1520035200;2018-03-3
1419;;105629;1520035200;2018-03-3
1420;;5614;1516233600;2018-01-18
1420;;4077;1516665600;2018-01-23
1420;;84;1517011200;2018-01-27
1420;;17598;1515283200;2018-01-7
1420;;17539;1517529600;2018-02-2
1421;;84;1515974400;2018-01-15
1421;;255766;1517356800;2018-01-31
1421;;11351;1515283200;2018-01-7
1422;;84;1515801600;2018-01-13
1422;;2522;1515801600;2018-01-13
1422;;337719;1515801600;2018-01-13
1422;;5855;1521590400;2018-03-21
1422;;18861;1521590400;2018-03-21
1423;;85;1516924800;2018-01-26
1423;;182769;1519257600;2018-02-22
1424;;5043;1514764800;2018-01-1
1424;;26486;1515542400;2018-01-10
1424;;26499;1515801600;2018-01-13
1424;;339492;1516233600;2018-01-18
1424;;13609;1514851200;2018-01-2
1424;;85;1516406400;2018-01-20
1424;;1557;1516924800;2018-01-26
1424;;19019;1517270400;2018-01-30
1424;;22468;1515196800;2018-01-6
1424;;3669;1518480000;2018-02-13
1424;;3672;1518739200;2018-02-16
1424;;26545;1518912000;2018-02-18
1424;;66796;1519344000;2018-02-23
1424;;26386;1517788800;2018-02-5
1424;;19575;1518134400;2018-02-9
1424;;26549;1520640000;2018-03-10
1424;;10053;1521417600;2018-03-19
1424;;339;1520035200;2018-03-3
1424;;26538;1520467200;2018-03-8
1424;;133372;1522540800;2018-04-1
1424;;133389;1524700800;2018-04-26
1424;;26550;1525910400;2018-05-10
1424;;383921;1527206400;2018-05-25
1425;;21900;1515628800;2018-01-11
1425;;85;1515801600;2018-01-13
1425;;182769;1517184000;2018-01-29
1426;;84;1514764800;2018-01-1
1426;;6000;1518566400;2018-02-14
1427;;86;1523404800;2018-04-11
1427;;147940;1523404800;2018-04-11
1428;;203225;1521590400;2018-03-21
1428;;86;1522972800;2018-04-6
1429;;336545;1517788800;2018-02-5
1429;;5153;1519862400;2018-03-1
1429;;86704;1519862400;2018-03-1
1429;;15719;1519862400;2018-03-1
1429;;44511;1523923200;2018-04-17
1429;;86;1522886400;2018-04-5
1429;;19335;1522886400;2018-04-5
1429;;60803;1522886400;2018-04-5
1429;;148725;1522886400;2018-04-5
1429;;302429;1522886400;2018-04-5
1430;;214;1515542400;2018-01-10
